txn_date_time,transaction_id,customer_id,policy_number,policy_eff_dt,loss_dt,report_dt,insurance_type,premium_amount,claim_amount,customer_name,address_line1_x,address_line2_x,city_x,state_x,postal_code_x,ssn,marital_status,age,tenure,employment_status,no_of_family_members,risk_segmentation,house_type,social_class,routing_number,acct_number,customer_education_level,claim_status,incident_severity,authority_contacted,any_injury,police_report_available,incident_state,incident_city,incident_hour_of_the_day,agent_id,vendor_id,vendor_name,address_line1_y,address_line2_y,city_y,state_y,postal_code_y,agent_name,date_of_joining,address_line1,address_line2,city,state,postal_code,emp_routing_number,emp_acct_number,policy_age_days,report_delay_days,processing_delay,agent_experience_days,vendor_claim_count,anomaly_score,fraud_flag
2021-04-06,TXN00007782,A00002491,PLC00002866,2013-03-15,2021-04-03,2021-04-03,Property,0.0186574306861012,0.1105521475865461,Anthony Whitaker,3901 Old Seward Highway,#STE 000016,Anchorage,AK,99503,500-05-7718,Y,32,82,Y,5,H,Mortgage,LI,39951803,PSVW07709715263894,Bachelor,A,Minor Loss,Ambulance,1,1,TN,Nashville,9,AGENT00053,VNDR00054,"Brown, Johnston and Anderson",1 Portsmouth Road,0,Piedmont,CA,94610.0,Stella Gilbert,1991-10-12,811 River Dell Drive,0,Louisville,KY,40206,124818136,JGCC61882192321093,0.820349653715836,-1.632999801096754,-1.0340798835404326,1.6250070730457362,15,0.07378454439190141,0
2021-04-06,TXN00007783,A00006989,PLC00009087,2019-09-04,2021-03-28,2021-03-31,Life,-0.3423185913745757,1.5626957676005346,Colin Miller,2042 High Street,0,Oakland,CA,94601,142-23-9989,Y,42,29,Y,5,M,Mortgage,MI,83075188,DCQU69333382879500,Bachelor,A,Minor Loss,Ambulance,1,1,MD,Glen Burnie,10,AGENT00643,VNDR00336,"Anderson, Johnson and Kaiser",151 Main Street,0,Savannah,GA,31408.0,Alicia Richards,2017-07-02,13531 West 72nd Drive,0,Arvada,CO,80005,42696760,WHUW52431575594960,-1.4818117070455148,-0.1076870782341027,-0.2969081869833199,-1.6407829125797444,14,0.06257767928378932,0
2021-04-06,TXN00007784,A00004498,PLC00005621,2019-04-24,2021-04-04,2021-04-04,Mobile,-1.677350324339809,-0.7289683827340407,Alice Williams,9805 Meadow Vale Drive,0,Louisville,KY,40242,626-33-1355,Y,44,92,Y,7,H,Rent,HI,32405796,OJEU12302378781908,0,A,Minor Loss,Ambulance,0,0,VT,Washington,4,AGENT01127,VNDR00335,Mason Ltd,1870 A Street,0,Oroville,CA,95966.0,Robert Ward,1999-06-02,5150 West Eugie Avenue,#2021,Glendale,AZ,85304,31348760,KWFF64231400629759,-1.3458190528233254,-1.632999801096754,-1.2798037823928037,0.6561433064347939,16,-0.0008566527031879101,1
2021-04-06,TXN00007785,A00005627,PLC00005312,2011-11-10,2021-03-18,2021-03-23,Health,0.8515516467251867,-0.1163452930406394,Seth Patel,4303 Ashleycreek Court,0,Louisville,KY,40241,734-04-9873,N,45,74,N,2,H,Own,LI,57625739,VPFE61308191069444,0,A,Total Loss,Police,0,1,CA,Fremont,3,AGENT00148,VNDR00469,"Adams, Mcneil and Gray",12 Winter Street,0,Manchester,CT,6040.0,Vanessa White,1999-05-10,14003 Crossbranch Court,0,Louisville,KY,40245,52933002,PFUC93393760492722,1.2817533019696932,0.9091880703409976,1.6688830038356477,0.6582276314974205,13,0.044501198574648515,0
2021-04-06,TXN00007786,A00005087,PLC00005969,2012-02-15,2021-03-17,2021-03-22,Life,-0.4112434854951063,3.6501522213706425,Steve Wright,4108 Kogru Place,0,Anchorage,AK,99577,252-88-0987,Y,53,113,Y,7,L,Own,MI,11922643,FVUO88355228207507,Masters,A,Major Loss,0,1,1,MD,Severn,12,AGENT00700,VNDR00456,"Reyes, Joseph and Gutierrez",104 Bennington Street,0,Lawrence,MA,1841.0,Jonas Walker,2010-07-03,5701 North 67th Avenue,#143,Glendale,AZ,85301,82130532,XBRM45985607924602,1.1865584440141606,0.9091880703409976,1.9146069026880184,-0.7566816985156184,15,0.012357233415836166,0
2021-04-06,TXN00007787,A00007247,PLC00002231,2014-09-09,2021-03-28,2021-03-31,Motor,0.0652283050918652,-0.3432427336678251,Susie Cheatam,1318 35th Street Northwest,0,Washington,DC,20007,168-11-6896,Y,61,75,Y,2,M,Rent,LI,79451075,YKWK65374750606510,Bachelor,A,Major Loss,Police,1,1,MA,Salem,10,AGENT00095,VNDR00103,Harris LLC,3325 Dix Street Northeast,0,Washington,DC,20019.0,Brenda Poston,2018-01-13,138 Bolton Street,0,Manchester,CT,6040,111511352,XDLC76847404990684,0.2870641739445359,-0.1076870782341027,-0.2969081869833199,-1.7085234771151097,20,0.07092507847210594,0
2021-04-06,TXN00007788,A00006619,PLC00008130,2011-10-02,2021-04-01,2021-04-02,Mobile,-1.599318237002151,-0.724430433921497,Flora Smith,629 Cutter Court,0,Annapolis,MD,21401,346-96-3388,N,52,100,Y,4,M,Rent,LI,22246826,JIZY52845970711888,Bachelor,D,Total Loss,Police,0,1,AZ,Glendale,9,AGENT00683,VNDR00104,Reese-Mckinney,20 Garfield Street,0,Needham,MA,2492.0,Elodia Brown,1994-05-23,2246 West Fairview Avenue,0,Montgomery,AL,36108,108007785,YFUS50365353381727,1.333236235353808,-1.1245622268092037,-0.7883559846880617,1.2929046130672277,19,0.05584403288113293,0
2021-04-06,TXN00007789,A00005163,PLC00001809,2015-11-13,2021-04-02,2021-04-03,Property,0.5149994610195321,0.2466906119628576,Kevin Holloway,8378 Cole Street,0,Arvada,CO,80005,237-25-1881,N,32,44,Y,6,L,Rent,HI,60023991,JEWW16283783220234,Bachelor,D,Major Loss,0,0,0,AR,Fayetteville,7,AGENT00247,VNDR00307,"Reeves, Brown and Burch",467 North Mountain Ranch Road,0,Fayetteville,AR,72704.0,Brenda Estrada,2003-08-04,2245 Southwest Binkley Street,0,Oklahoma City,OK,73119,38063828,QWNN87023534166202,-0.1257706692299683,-1.1245622268092037,-1.0340798835404326,0.1260299655067562,22,0.034584905339180905,0
2021-04-06,TXN00007790,A00003282,PLC00003146,2011-04-12,2021-03-21,2021-03-26,Motor,0.8985364844590014,-0.6155196624204478,Henry Goff,1914 Stratford Downs Drive,0,Montgomery,AL,36117,798-14-0112,Y,27,15,Y,4,M,Mortgage,HI,32939398,QXKC06487713914254,0,A,Major Loss,Ambulance,0,0,DC,Washington,15,AGENT00286,VNDR00193,Hensley-Day,4 Village Lake Drive,#4,Fayetteville,AR,72703.0,Hans Woodward,1994-04-13,2A Cleveland Park Rd,0,Freetown,MA,2717,76157974,XRVA66616546586512,1.490599163810913,0.9091880703409976,0.9317113072785348,1.3029788508699225,19,0.009036442998688443,0
2021-04-06,TXN00007791,A00008253,PLC00006937,2013-12-02,2021-04-04,2021-04-04,Motor,0.6056574298627526,-0.4793811980441365,Christy Berry,18 Hamilton Street Northwest,0,Washington,DC,20011,271-69-9492,Y,38,92,Y,7,M,Mortgage,MI,57213808,VFTS92672442658746,0,A,Minor Loss,Ambulance,1,0,GA,Savannah,20,AGENT01093,VNDR00364,Medina-Wilkinson,4438 Maine Avenue,0,Baldwin Park,CA,91706.0,Jose Northrup,1994-07-12,1314 89th Avenue,0,Oakland,CA,94621,54177497,KJFP17097585893789,0.5668204912016112,-1.632999801096754,-1.2798037823928037,1.276577400076652,16,0.03070792786811094,0
2021-04-06,TXN00007793,A00008211,PLC00003703,2013-04-12,2021-03-23,2021-03-28,Life,0.0683330300522495,2.5610445063601515,Virginia Woodward,1402 Maggies Way,0,Waterbury Center,VT,5677,635-69-3525,Y,32,35,Y,2,L,Mortgage,MI,52368457,QGIY63880351089416,High School,A,Major Loss,Ambulance,1,1,MD,Hanover,8,AGENT00125,VNDR00135,Shields-Bush,740 East 34th Street,0,Savannah,GA,31401.0,Salvador Soriano,2013-11-17,1906 Palmetto Avenue,0,Panama City,FL,32405,89315813,ISEH62450075102462,0.7824659857539406,0.9091880703409976,0.4402635095737928,-1.1829261738227628,17,0.053628827833994475,0
2021-04-06,TXN00007795,A00003983,PLC00007183,2012-04-28,2021-04-05,2021-04-05,Life,-0.3034060385377596,1.290418838847912,Tammy Zimmerman,1809 U.S. 80,0,Savannah,GA,31408,162-60-7086,N,37,16,Y,6,H,Rent,MI,19259392,OUZF05888441617717,High School,A,Major Loss,Ambulance,0,1,KY,Lyndon,8,AGENT00917,VNDR00524,Ayala PLC,52 Linnmore Drive,0,Manchester,CT,6040.0,Maria Essig,1994-03-25,8423 Pioneer Drive,0,Severn,MD,21144,77761660,LXRO12105380340927,1.1341041345284588,-1.632999801096754,-1.5255276812451743,1.314790026224807,13,0.013626293238339637,0
2021-04-06,TXN00007796,A00004372,PLC00002239,2010-07-09,2021-03-29,2021-04-01,Health,0.3713541861857538,-0.7062786386713221,Julie Moralez,1124 Bluewillow Court,0,Nashville,TN,37013,697-87-4402,Y,53,34,Y,2,M,Own,MI,22039295,JECL78424492947840,Bachelor,D,Total Loss,Other,1,1,AR,Fayetteville,9,AGENT01066,VNDR00301,"Sanchez, Nichols and Robinson",949 South Lawrence Street,0,Montgomery,AL,36104.0,Amy King,2001-02-13,1217 Cottondale Road,0,Montgomery,AL,36109,67351417,HZLW85857491419867,1.7674413527632271,-0.1076870782341027,-0.5426320858356908,0.4379839498798739,24,0.07785521500462772,0
2021-04-06,TXN00007797,A00006111,PLC00006146,2012-09-28,2021-04-03,2021-04-03,Health,0.9047459343797698,-0.5701401742950107,Fredrick Eastman,7730 Wilkinson Road,0,Nashville,TN,37080,681-03-6626,N,26,94,Y,6,M,Rent,MI,105239161,FRCR90463336569341,High School,A,Minor Loss,Police,0,1,GA,Pooler,20,AGENT01094,VNDR00477,Elliott-Brown,1505 Rosewood Avenue,#11,Louisville,KY,40204.0,Robert Venable,1997-04-15,3949 Ethan Allen Highway,0,Saint Albans City,VT,5478,69952254,TOGM23655710729269,0.9835408387824636,-1.632999801096754,-1.0340798835404326,0.9260634020449416,14,0.028437842858803575,0
2021-04-06,TXN00007798,A00007642,PLC00008250,2016-11-12,2021-03-27,2021-03-30,Motor,-0.1529303687911354,-0.5247606861695736,Bryant Hoskins,8188 Poinsett Terrace,0,Pasadena,MD,21122,765-94-9787,Y,42,77,Y,3,M,Own,MI,52415656,FLEB43129725997558,Bachelor,A,Minor Loss,Ambulance,1,1,CA,Fresno,0,AGENT00101,VNDR00006,Wallace Inc,6324 Moore Circle,0,Arvada,CO,80004.0,Gary Rogers,2000-07-21,7650 West 68th Avenue,#315,Arvada,CO,80004,52865141,XRRJ16577189083309,-0.4861512029187703,-0.1076870782341027,-0.0511842881309487,0.5091983895196173,17,0.104623825038691,0
2021-04-06,TXN00007802,A00005013,PLC00005434,2017-05-28,2021-03-23,2021-03-28,Life,-0.3466652063191135,0.4735880525900434,Diana Whetzel,29 Church Street,D,Easthampton,MA,1027,127-54-3118,Y,29,40,Y,4,M,Own,HI,24412140,SBNF44303583615357,High School,A,Total Loss,Police,1,0,OK,Oklahoma City,17,AGENT00260,VNDR00029,Grant-Carter,4439 Gale Street,0,Livermore,CA,94550.0,Cleveland Feyh,1991-08-28,595 West 54th Street,#4,Savannah,GA,31405,19736213,NWAC18728876175042,-0.681397799337771,0.9091880703409976,0.4402635095737928,1.6368182484006195,14,0.05541789047398904,0
2021-04-06,TXN00007803,A00000917,PLC00007330,2018-08-02,2021-04-03,2021-04-03,Travel,-0.3398348114062682,-0.5701401742950107,Eugene Alcala,468 Raymond Drive,0,Ione,CA,95640,091-23-7704,Y,50,90,Y,3,M,Own,MI,108549405,KMHA78697916813812,Bachelor,A,Minor Loss,Ambulance,1,1,CA,Yucaipa,12,AGENT00429,VNDR00254,Wilson-Kelly,7513 Lois Street,0,Panama City,FL,32404.0,Richard Farrell,1991-11-01,7085 Gladiola Street,0,Arvada,CO,80004,128725128,YJBN13704125782276,-1.0893757620043396,-1.632999801096754,-1.0340798835404326,1.6180593228369806,16,0.07657989292623646,0
2021-04-07,TXN00007804,A00008736,PLC00008253,2012-05-09,2021-04-03,2021-04-04,Property,0.080544948229761,0.5189675407154806,Tracy Kendall,10881 Northforde Drive,0,Cupertino,CA,95014,435-88-1605,N,32,72,Y,4,L,Mortgage,LI,20917678,KJLP55320730753735,Bachelor,A,Minor Loss,Ambulance,0,0,AR,Fayetteville,10,AGENT01025,VNDR00025,Wright Group,3231 North Kings Cross,0,Fayetteville,AR,72703.0,Ronald Fassett,2011-08-27,1276 Bending Creek Drive,0,Nashville,TN,37013,35605014,ZGUU45112093181543,1.1214762452078273,-1.1245622268092037,-1.0340798835404326,-0.8966788652220399,16,0.034179435305494055,0
2021-04-07,TXN00007805,A00007215,PLC00005255,2015-10-08,2021-03-22,2021-03-27,Health,1.7130093323998066,-0.4793811980441365,Walter Conner,512 Tennyson Road,0,Hayward,CA,94544,808-31-4338,Y,31,63,Y,2,L,Own,HI,47697942,ALAP48407524816601,Bachelor,A,Major Loss,0,1,1,VT,Groton,17,AGENT00382,VNDR00238,Moore Inc,2643 North Sierra Avenue,0,Fayetteville,AR,72703.0,Deborah Cendejas,1992-02-18,1110 Okie Street Northeast,0,Washington,DC,20002,95570794,NWFO69387051407835,-0.1014862666902916,0.9091880703409976,0.9317113072785348,1.5760254340740103,21,0.05375659113600906,0
2021-04-07,TXN00007806,A00006498,PLC00003472,2015-04-24,2021-03-20,2021-03-25,Mobile,-1.5951786037216389,-0.7198924851089532,Robin Douglas,8614 Surf Drive,0,Panama City,FL,32408,696-88-5383,Y,48,79,Y,4,M,Mortgage,MI,106146512,HIGS73568436858534,Bachelor,A,Major Loss,Police,0,0,CA,Hayward,8,AGENT00273,VNDR00229,"Contreras, Harris and Green",2741 31st Place Northeast,0,Washington,DC,20018.0,Belinda Robertson,2002-11-06,3142 West Finger Road,0,Fayetteville,AR,72701,57718918,FNZX38989351360985,0.0587907900715749,0.9091880703409976,1.4231591049832764,0.2156559431997008,15,0.0544455526588562,0
2021-04-07,TXN00007807,A00004357,PLC00004408,2016-07-28,2021-03-20,2021-03-25,Motor,0.8207113787853692,-0.4340017099186993,Dennis Nelson,501 Holly Avenue,0,Pooler,GA,31322,782-91-6625,Y,51,23,Y,2,M,Rent,HI,89208629,FKMX45003475172889,Bachelor,A,Minor Loss,Ambulance,1,1,FL,Panama City Beach,2,AGENT00817,VNDR00597,Ortiz-Donovan,140 South Hill Avenue,#305,Fayetteville,AR,72701.0,Jason Diederich,1991-07-16,2017 North Hartford Drive,0,Fayetteville,AR,72701,19259648,HXPW46027713239858,-0.3890135927600636,0.9091880703409976,1.4231591049832764,1.650713748818131,22,0.05231283250692664,0
2021-04-07,TXN00007809,A00009175,PLC00005995,2018-05-19,2021-03-20,2021-03-25,Travel,-0.4066898888865429,-0.5247606861695736,Angela Migl,6005 Tamarack Drive,0,Montgomery,AL,36117,001-62-3087,Y,29,61,Y,3,M,Rent,MI,111525445,BTMY37799260586496,Bachelor,A,Major Loss,Police,1,1,GA,Savannah,14,AGENT01102,VNDR00312,Roberts Inc,10202 North 51st Drive,0,Glendale,AZ,85302.0,Anne Hunt,2010-08-05,501 Running Creek Place,0,Louisville,KY,40243,76654396,NQDE41034698109748,-1.0301218198075284,0.9091880703409976,1.4231591049832764,-0.7671033238287515,21,0.08767389985327728,0
2021-04-07,TXN00007810,A00007190,PLC00005510,2010-07-21,2021-04-03,2021-04-04,Mobile,-1.6229141467010717,-0.7471201779842155,Elenora Mcvay,1822 Dixdale Avenue,0,Louisville,KY,40210,125-50-7348,Y,62,40,Y,2,M,Mortgage,MI,111948941,RISE63498267232974,Bachelor,A,Minor Loss,Ambulance,1,1,MD,Severn,7,AGENT00559,VNDR00094,Payne-Smith,334 North Cove Boulevard,0,Panama City,FL,32401.0,Walter Hardesty,2006-02-26,4500 Margalo Avenue,0,Bakersfield,CA,93313,11675945,FYYB27614002271378,1.7606417200521178,-1.1245622268092037,-1.0340798835404326,-0.1991247442629967,19,0.047257122347294955,0
2021-04-07,TXN00007811,A00008968,PLC00006638,2014-10-15,2021-03-22,2021-03-27,Travel,-0.4215925686963871,-0.6608991505458849,William Wilson,7018 Russell Court,0,Arvada,CO,80007,055-26-3785,Y,38,63,Y,4,M,Rent,MI,79739933,HZNB55708541118055,Masters,A,Minor Loss,0,0,0,AL,Montgomery,7,AGENT00060,VNDR00269,Davies LLC,404 Summit Oaks Drive,0,Nashville,TN,37221.0,Vincent Rule,2000-12-21,2502 Adrienne Way,0,Louisville,KY,40216,127573193,NNQD57441399397776,0.2462663776778788,0.9091880703409976,0.9317113072785348,0.4543111628704491,18,0.07226438508954036,0
2021-04-07,TXN00007812,A00001161,PLC00003447,2015-01-09,2021-03-22,2021-03-27,Motor,-0.0496465184423525,-0.5247606861695736,Barbara Smalls,2169 Barre Road,0,Hubbardston,MA,1452,867-77-3049,Y,53,68,Y,6,L,Mortgage,HI,121573856,TTJB29452226742585,PhD,A,Major Loss,0,0,1,CT,Manchester,1,AGENT00468,VNDR00099,"Welch, Keller and Hicks",1820 22nd Street Southeast,0,Washington,DC,20020.0,Andrea Beaucage,1993-04-18,10891 Kamishak Bay Circle,0,Anchorage,AK,99515,44283207,PTCJ53639942509675,0.162728032941391,0.9091880703409976,0.9317113072785348,1.428385742137958,19,0.06762807649202274,0
2021-04-07,TXN00007814,A00004480,PLC00004547,2014-08-21,2021-04-04,2021-04-04,Motor,-0.1403044872855728,-0.6608991505458849,Jamie Pitt,1718 Underwood Road,0,Gambrills,MD,21054,594-68-2198,N,64,105,Y,2,M,Mortgage,MI,26446156,LHNK72025373830965,High School,A,Minor Loss,Police,0,0,CA,Oakland,19,AGENT00386,VNDR00465,Garcia PLC,16896 West 85th Lane,0,Arvada,CO,80007.0,Justin Bowers,2008-08-11,7800 River Mist Avenue,0,Bakersfield,CA,93313,114868057,BJXF04490976905729,0.3123199525857994,-1.632999801096754,-1.0340798835404326,-0.5103839536152391,13,-0.007047249482216467,1
2021-04-07,TXN00007815,A00006160,PLC00002723,2013-07-25,2021-03-19,2021-03-24,Mobile,-1.6473379830560946,-0.7380442803591281,Diane Langston,36 Saint Ives Drive,0,Savannah,GA,31419,492-21-3787,Y,63,71,Y,5,L,Own,LI,124609374,UJEI09752055281367,Bachelor,A,Minor Loss,Ambulance,1,1,DC,Washington,10,AGENT00368,VNDR00450,"Green, Perry and Anderson",9223 Elgin Circle,0,Anchorage,AK,99502.0,Helen Curry,1996-10-12,324 East Drive,0,Montgomery,AL,36113,129804268,IQTG72913714973337,0.6775573667825369,0.9091880703409976,1.6688830038356477,0.9851192788193628,18,0.07278387968113548,0
2021-04-07,TXN00007816,A00002460,PLC00008644,2010-10-25,2021-04-04,2021-04-04,Life,-0.5323277589500925,1.5173162794750976,George Lorenz,903 Burton Avenue,0,Louisville,KY,40208,241-33-7207,Y,63,56,Y,6,L,Mortgage,MI,27673203,PENE44657456895233,College,A,Total Loss,Police,0,1,MD,Jessup,7,AGENT00012,VNDR00068,Moore Group,13583 West 68th Avenue,0,Arvada,CO,80004.0,Jeffrey Forbis,2010-08-05,2619 North Quality Lane,#315,Fayetteville,AR,72703,121484709,IQRF67979220911116,1.668360990401346,-1.632999801096754,-1.0340798835404326,-0.7618925111721849,15,0.002577111272467736,0
2021-04-07,TXN00007817,A00004337,PLC00009131,2012-02-15,2021-03-22,2021-03-27,Health,0.267863354172945,-0.1617247811660765,Glenn Marion,1318 4th Street Southwest,0,Washington,DC,20024,579-88-7913,Y,63,100,N,2,M,Rent,MI,85601644,GDZO34973947901468,College,A,Major Loss,Police,1,1,MA,Newton,6,AGENT00968,VNDR00588,Jenkins Group,1217 Bay Street,#318-A,Tybee Island,GA,31328.0,Kathryn Lehman,2006-12-13,6817 Brentwood Street,0,Arvada,CO,80004,77161736,QGEO85815599863994,1.1914153245220958,0.9091880703409976,0.9317113072785348,-0.3040357724152035,18,0.07279260101347873,0
2021-04-07,TXN00007818,A00008605,PLC00000052,2011-01-07,2021-04-01,2021-04-03,Health,2.1894811229867783,-0.3432427336678251,Joan Moore,7057 Old Southwick Place,0,Montgomery,AL,36117,745-35-7529,Y,31,38,Y,3,L,Own,LI,86511856,QCLN97489023772037,Bachelor,A,Total Loss,0,1,1,VT,Colchester,21,AGENT00151,VNDR00066,Hart-Carpenter,266 South J Street,0,Livermore,CA,94550.0,Lois House,2008-02-11,5 Tranquil Place,0,Pooler,GA,31322,99200918,TVXH79568379625411,1.593565030579142,-0.6161246525216532,-0.7883559846880617,-0.4482015892468782,21,0.041060376031048174,0
2021-04-07,TXN00007820,A00001410,PLC00006447,2017-01-28,2021-04-04,2021-04-04,Property,1.087096780386339,0.8366239575935404,Bessie Thomas,4016 Doane Street,0,Fremont,CA,94538,597-51-2881,N,61,41,Y,6,H,Own,MI,81509326,BGVC87085041123400,High School,A,Total Loss,Ambulance,1,1,FL,Panama City,12,AGENT00690,VNDR00361,Boyd-Fleming,9515 West 74th Avenue,0,Arvada,CO,80005.0,Robert Ward,2010-08-21,6002 Jo Danielle Place,D,Louisville,KY,40291,106847442,IYLB01551123255113,-0.5531761539282782,-1.632999801096754,-1.0340798835404326,-0.7674507113391893,19,0.06288174550202741,0
2021-04-07,TXN00007822,A00002066,PLC00002384,2013-08-07,2021-03-28,2021-03-31,Health,1.3182952991029535,-0.6155196624204478,Mildred Olsen,3438 Carlton Avenue,0,Fort Collins,CO,80525,824-39-9262,N,52,118,Y,7,M,Own,MI,11455738,MXKJ35089537999766,Bachelor,A,Minor Loss,Ambulance,1,1,CO,Arvada,15,AGENT00473,VNDR00150,Moreno LLC,1261 Sioux Terrace,0,Nashville,TN,37115.0,Kenneth Bottorff,2013-11-02,615 Long Hunter Court,0,Nashville,TN,37217,78046478,UUMS63437538279203,0.6736718623761888,-0.1076870782341027,-0.0511842881309487,-1.1759784236140074,16,0.07341631364636109,0
2021-04-07,TXN00007823,A00004831,PLC00009730,2017-08-15,2021-03-22,2021-03-27,Mobile,-1.6785922143239629,-0.7380442803591281,Joseph Cerda,100 Birney Street,#A6,Peabody,MA,1960,058-93-8291,Y,37,17,Y,6,M,Mortgage,LI,54055991,ZYYZ03887370171898,Bachelor,A,Total Loss,Police,1,1,CA,Capitola,10,AGENT00022,VNDR00129,"Norris, Arnold and Young",57413 Taku Avenue,0,Homer,AK,99603.0,Jeffery Mcbride,1997-01-13,2032 4th Street Northwest,0,Washington,DC,20001,62349783,QESE68363490537237,-0.7591078874647365,0.9091880703409976,0.9317113072785348,0.9538544028799631,13,0.07787245249623959,0
2021-04-07,TXN00007824,A00004811,PLC00003931,2017-12-27,2021-04-04,2021-04-04,Travel,-0.621329874481108,-0.5247606861695736,Joshua Cole,6407 West Monte Cristo Avenue,0,Glendale,AZ,85306,313-23-1516,Y,62,74,Y,6,H,Rent,MI,129413730,MSNF38586335120740,0,A,Minor Loss,Police,0,1,MA,East Longmeadow,13,AGENT01158,VNDR00419,"Garcia, Robles and Meza",882 Plantation Way,0,Montgomery,AL,36117.0,Paul Hanson,2014-10-25,8886 West 77th Circle,0,Arvada,CO,80005,102764338,FWLK42166461459287,-0.8766443957567717,-1.632999801096754,-1.0340798835404326,-1.2975640522672272,13,0.0278438608822984,0
2021-04-07,TXN00007826,A00003367,PLC00002965,2016-04-27,2021-03-26,2021-03-31,Motor,0.8710079231435943,-0.4340017099186993,Ramon Williams,7966 Chase Circle,#96,Arvada,CO,80003,188-96-7581,N,55,58,Y,3,M,Mortgage,MI,20027584,ONNM90733643163770,Bachelor,A,Major Loss,Police,1,1,OK,Oklahoma City,22,AGENT00755,VNDR00087,Davis PLC,2130 Loren Circle,0,Fayetteville,AR,72701.0,Patricia Williams,2001-10-23,5813 Hammermill Loop,0,Montgomery,AL,36116,72349786,JZGZ79820608498513,-0.2938187348045311,0.9091880703409976,-0.0511842881309487,0.3494001347182427,18,0.10129581248750663,0
2021-04-07,TXN00007828,A00003175,PLC00000761,2017-04-27,2021-04-03,2021-04-04,Mobile,-1.6630685895220412,-0.7380442803591281,Yolanda Seifert,600 Crosby Boulevard,0,Midwest City,OK,73110,087-40-8014,Y,47,115,Y,6,L,Own,LI,61282508,BKFO60903357067584,Bachelor,A,Minor Loss,Other,1,0,OK,Oklahoma City,0,AGENT00588,VNDR00519,"Luna, Meyer and Lopez",22572 Toreador Drive,0,Salinas,CA,93908.0,John Travis,2006-10-23,6740 Dickerson Drive,0,Anchorage,AK,99504,22393575,DTQF63262847405938,-0.6406000030711141,-1.1245622268092037,-1.0340798835404326,-0.282150359257624,15,0.04718859183166024,0
2021-04-07,TXN00007830,A00000954,PLC00006772,2011-08-22,2021-04-04,2021-04-04,Travel,-0.3545305095520873,-0.7062786386713221,Kelly Dobbins,1431 King George Boulevard,#21-C,Savannah,GA,31419,434-24-5612,N,49,85,Y,7,L,Mortgage,MI,37613758,LYDJ99669797864900,MD,A,Major Loss,Police,1,0,CA,Hayward,6,AGENT00423,VNDR00096,Villanueva Ltd,7256 West 84th Way,#918,Arvada,CO,80003.0,Kellie Floto,2017-04-24,240 Chatham Lane,0,Annapolis,MD,21403,21026623,JAQH88147997249541,1.375976783823639,-1.632999801096754,-1.0340798835404326,-1.6143814617864738,15,0.031314755497261815,0
2021-04-07,TXN00007831,A00009060,PLC00006337,2012-08-09,2021-03-18,2021-03-23,Property,0.1256669509873454,0.4735880525900434,William Verville,4253 San Juan Avenue,0,Fremont,CA,94536,768-05-1384,N,53,55,N,6,L,Mortgage,HI,33051233,ENVY34100047855743,College,A,Minor Loss,Ambulance,1,0,KY,Louisville,12,AGENT00615,VNDR00482,Hardy Inc,2732 Rosedale Place,0,Nashville,TN,37211.0,Kira Bilodeau,1998-01-24,8390 Alkire Street,0,Arvada,CO,80005,86331560,KHMF15325688370799,1.0165676262364238,0.9091880703409976,1.9146069026880184,0.8218471489136105,22,0.05307109792854359,0
